freebase_actor_id,CanonicalCategory,Class,Winner
/m/02pqx3p,,,False
/m/02pqx7t,,,False
/m/02pqxcy,,,False
/m/02pqxmv,,,False
/m/02pr160,,,False
/m/02pr36t,,,False
/m/02pr37h,,,False
/m/02pr3kg,,,False
/m/02pr7x3,,,False
/m/02pr8k4,,,False
/m/02pr9p7,,,False
/m/02pr9x3,,,False
/m/02pr_2h,,,False
/m/02prbgj,,,False
/m/02prdxz,,,False
/m/02prf12,,,False
/m/02prf_,,,False
/m/02prgvh,,,False
/m/02prl07,,,False
/m/02prl29,,,False
/m/02prm28,,,False
/m/02prqqw,,,False
/m/02prrmr,,,False
/m/02prrrj,,,False
/m/02prvjx,,,False
/m/02prvq1,,,False
/m/02prvsg,,,False
/m/02prw88,,,False
/m/02prxpr,,,False
/m/02ps0m5,,,False
/m/02ps0zw,,,False
/m/02ps1k2,,,False
/m/02ps1qy,,,False
/m/02ps1yw,,,False
/m/02ps3y3,,,False
/m/02ps483,,,False
/m/02ps4p7,,,False
/m/02ps4r_,,,False
/m/02ps5kj,,,False
/m/02ps7g2,,,False
/m/02ps7qb,,,False
/m/02ps7rq,,,False
/m/02ps85,,,False
/m/02ps8n9,,,False
/m/02ps8ss,,,False
/m/02ps_98,,,False
/m/02ps_b9,,,False
/m/02ps_x5,,,False
/m/02psbv5,,,False
/m/02pscff,,,False
/m/02psfk5,,,False
/m/02psh0n,,,False
/m/02pshbm,,,False
/m/02pshny,,,False
/m/02pskbk,,,False
/m/02psm1k,,,False
/m/02psn8d,,,False
/m/02psnsk,,,False
/m/02psp91,,,False
/m/02psphl,,,False
/m/02psq9c,,,False
/m/02psqy_,,,False
/m/02psr45,,,False
/m/02psrb0,,,False
/m/02pss9p,,,False
/m/02pss_0,,,False
/m/02pssr3,,,False
/m/02pst4j,,,False
/m/02pst8_,,,False
/m/02pstft,,,False
/m/02pstxy,,,False
/m/02psy33,,,False
/m/02psyw6,,,False
/m/02pszjj,,,False
/m/02pt0z6,,,False
/m/02pt18j,,,False
/m/02pt1t0,,,False
/m/02pt2hc,,,False
/m/02pt6fw,,,False
/m/02pt7r6,,,False
/m/02pt7x0,,,False
/m/02pt8ch,,,False
/m/02pt8n4,,,False
/m/02pt8ys,,,False
/m/02pt950,,,False
/m/02pt_b1,,,False
/m/02ptbqj,,,False
/m/02ptc5n,,,False
/m/02ptcb3,,,False
/m/02ptcs6,,,False
/m/02ptcy0,,,False
/m/02ptd1w,,,False
/m/02ptf_r,,,False
/m/02ptfgk,,,False
/m/02ptft6,,,False
/m/02ptgrt,,,False
/m/02ptj1s,,,False
/m/02ptjnb,,,False
/m/02ptjqr,,,False
/m/02ptkhj,,,False
/m/02ptm6j,,,False
/m/02ptnjt,,,False
/m/02ptshp,,,False
/m/02ptsqx,,,False
/m/02ptt93,,,False
/m/02ptvcx,,,False
/m/02ptvfm,,,False
/m/02ptw16,,,False
/m/02ptx9t,,,False
/m/02ptyy0,,,False
/m/02ptz91,,,False
/m/02pv089,,,False
/m/02pv0h6,,,False
/m/02pv1jq,,,False
/m/02pv1zt,,,False
/m/02pv24n,,,False
/m/02pv3_f,,,False
/m/02pv5t5,,,False
/m/02pv733,,,False
/m/02pv7dd,,,False
/m/02pv80c,,,False
/m/02pv8ss,,,False
/m/02pv8wj,,,False
/m/02pv8xk,,,False
/m/02pv9n8,,,False
/m/02pvbfc,,,False
/m/02pvbp8,,,False
/m/02pvf0x,,,False
/m/02pvf72,,,False
/m/02pvfy2,,,False
/m/02pvgf7,,,False
/m/02pvh37,,,False
/m/02pvkh7,,,False
/m/02pvkw8,,,False
/m/02pvljl,,,False
/m/02pvmh7,,,False
/m/02pvpwx,,,False
/m/02pvqm8,,,False
/m/02pvrd0,,,False
/m/02pvrfd,,,False
/m/02pvs8,,,False
/m/02pvsz6,,,False
/m/02pvt1_,,,False
/m/02pvtby,,,False
/m/02pvw2,,,False
/m/02pvy43,,,False
/m/02pw0yk,,,False
/m/02pw7c9,,,False
/m/02pw_y4,,,False
/m/02pwcg,,,False
/m/02pwchg,,,False
/m/02pwcrq,,,False
/m/02pwm2h,,,False
/m/02pwqxt,,,False
/m/02pwrwd,,,False
/m/02pwvn4,,,False
/m/02pwwz4,,,False
/m/02pwxhp,,,False
/m/02px0cy,,,False
/m/02px0q7,,,False
/m/02px0s,,,False
/m/02px2ts,,,False
/m/02px2yk,,,False
/m/02px3w3,,,False
/m/02px5pr,,,False
/m/02px67h,,,False
/m/02px6m,,,False
/m/02pxb9l,,,False
/m/02pxbkh,,,False
/m/02pxc58,,,False
/m/02pxds5,,,False
/m/02pxf1g,,,False
/m/02pxghj,,,False
/m/02pxgnp,,,False
/m/02pxh56,,,False
/m/02pxhg4,,,False
/m/02pxmzg,,,False
/m/02pxnbq,,,False
/m/02pxnr8,,,False
/m/02pxpmk,,,False
/m/02pxr3x,,,False
/m/02pxw7n,,,False
/m/02pxzg5,,,False
/m/02py0x5,,,False
/m/02py0xj,,,False
/m/02py1cn,,,False
/m/02py1wg,,,False
/m/02py2rn,,,False
/m/02py7jc,,,False
/m/02py8vq,,,False
/m/02py_zc,,,False
/m/02pyb0j,,,False
/m/02pyccy,,,False
/m/02pyfjc,,,False
/m/02pyfv0,,,False
/m/02pyhc6,,,False
/m/02pyhqk,,,False
/m/02pyht_,,,False
/m/02pyjtm,,,False
/m/02pyld5,,,False
/m/02pynrh,,,False
/m/02pys_z,,,False
/m/02pyssd,,,False
/m/02pyv08,,,False
/m/02pyxmg,,,False
/m/02pyy4n,,,False
/m/02pyz0v,,,False
/m/02pz01t,,,False
/m/02pz0gj,,,False
/m/02pz23g,,,False
/m/02pz2j5,,,False
/m/02pz2qc,,,False
/m/02pz4mm,,,False
/m/02pz50b,,,False
/m/02pz7dr,,,False
/m/02pz_9j,,,False
/m/02pz_j1,,,False
/m/02pz_mv,,,False
/m/02pz_v0,,,False
/m/02pzck,,,False
/m/02pzckv,,,False
/m/02pzcmk,,,False
/m/02pzcxh,,,False
/m/02pzd75,,,False
/m/02pzgd9,,,False
/m/02pzgt0,,,False
/m/02pzl0j,,,False
/m/02pzqs3,,,False
/m/02pzr22,,,False
/m/02pztr1,,,False
/m/02pztss,,,False
/m/02pzvg2,,,False
/m/02pzvkj,,,False
/m/02pzwjt,,,False
/m/02pzww4,,,False
/m/02pzx7,,,False
/m/02pzywf,,,False
/m/02pzz2n,,,False
/m/02pzz62,,,False
/m/02pzzj2,,,False
/m/02pzzlh,,,False
/m/02pzznk,,,False
/m/02q000_,,,False
/m/02q0053,,,False
/m/02q007w,,,False
/m/02q00mx,,,False
/m/02q00p8,,,False
/m/02q01tc,,,False
/m/02q02m4,,,False
/m/02q08z_,,,False
/m/02q0cbm,,,False
/m/02q0cg1,,,False
/m/02q0dn6,,,False
/m/02q0dy4,,,False
/m/02q0h3r,,,False
/m/02q0kqz,,,False
/m/02q0pcj,,,False
/m/02q0phn,,,False
/m/02q0r15,,,False
/m/02q0sps,,,False
/m/02q0vb,ACTRESS IN A SUPPORTING ROLE,Acting,False
/m/02q0vb,ACTRESS IN A SUPPORTING ROLE,Acting,False
/m/02q0w_b,,,False
/m/02q0wcd,,,False
/m/02q0whw,,,False
/m/02q0xmz,,,False
/m/02q0y8y,,,False
/m/02q0yp5,,,False
/m/02q0ytn,,,False
/m/02q0zl,,,False
/m/02q13jx,,,False
/m/02q145w,,,False
/m/02q173g,,,False
/m/02q17ll,,,False
/m/02q187x,,,False
/m/02q18p_,,,False
/m/02q1d81,,,False
/m/02q1f9r,,,False
/m/02q1hg4,,,False
/m/02q1hp_,,,False
/m/02q1kf0,,,False
/m/02q1ldn,,,False
/m/02q1lw2,,,False
/m/02q1n62,,,False
/m/02q1npl,,,False
/m/02q1nt0,,,False
/m/02q1p0l,,,False
/m/02q1pmk,,,False
/m/02q1q7v,,,False
/m/02q1shb,,,False
/m/02q1tcj,,,False
/m/02q1wwn,,,False
/m/02q1x1h,,,False
/m/02q1zvk,,,False
/m/02q22cp,,,False
/m/02q24ts,,,False
/m/02q2597,,,False
/m/02q26v1,,,False
/m/02q26y4,,,False
/m/02q288t,,,False
/m/02q28l4,,,False
/m/02q28qm,,,False
/m/02q29rn,,,False
/m/02q2b_w,,,False
/m/02q2fyc,,,False
/m/02q2h_2,,,False
/m/02q2htl,,,False
/m/02q2jt7,,,False
/m/02q2kj8,,,False
/m/02q2km0,,,False
/m/02q2lln,,,False
/m/02q2m9p,,,False
/m/02q2sh3,,,False
/m/02q2stf,,,False
/m/02q2sy6,,,False
/m/02q2vzj,,,False
/m/02q2w8v,,,False
/m/02q2xg_,,,False
/m/02q2y2l,,,False
/m/02q2yld,,,False
/m/02q2ysl,,,False
/m/02q345y,,,False
/m/02q360c,,,False
/m/02q38w4,,,False
/m/02q3_1r,,,False
/m/02q3bb,,,False
/m/02q3cl8,,,False
/m/02q3pft,,,False
/m/02q3qk6,,,False
/m/02q3sm7,,,False
/m/02q3vhg,,,False
/m/02q3wx7,,,False
/m/02q3znb,,,False
/m/02q40_v,,,False
/m/02q4281,,,False
/m/02q42t7,,,False
/m/02q432w,,,False
/m/02q43qh,,,False
/m/02q43qv,,,False
/m/02q45_1,,,False
/m/02q48jh,,,False
/m/02q4cby,,,False
/m/02q4ct0,,,False
/m/02q4g8f,,,False
/m/02q4gkc,,,False
/m/02q4j5z,,,False
/m/02q4lkl,,,False
/m/02q4m0q,,,False
/m/02q4mt,,,False
/m/02q4qv9,,,False
/m/02q4r5_,,,False
/m/02q4v90,,,False
/m/02q4wmp,,,False
/m/02q4x2t,,,False
/m/02q4xq1,,,False
/m/02q4z6j,,,False
/m/02q54wt,,,False
/m/02q5_80,,,False
/m/02q5b9h,,,False
/m/02q5dk0,,,False
/m/02q5dld,,,False
/m/02q5gb6,,,False
/m/02q5pkb,,,False
/m/02q5qyd,,,False
/m/02q5rtt,,,False
/m/02q5y3y,,,False
/m/02q62ty,,,False
/m/02q64y2,,,False
/m/02q65h9,,,False
/m/02q67qj,,,False
/m/02q68zy,,,False
/m/02q6bvw,,,False
/m/02q6cmz,,,False
/m/02q6cx6,,,False
/m/02q6gtc,,,False
/m/02q6gws,,,False
/m/02q6jws,,,False
/m/02q6k4c,,,False
/m/02q6k5b,,,False
/m/02q6tj4,,,False
/m/02q6tmy,,,False
/m/02q6ztn,,,False
/m/02q70gm,,,False
/m/02q71j9,,,False
/m/02q72qj,,,False
/m/02q74n3,,,False
/m/02q750h,,,False
/m/02q75fx,,,False
/m/02q78td,,,False
/m/02q79rw,,,False
/m/02q7bry,,,False
/m/02q7c4r,,,False
/m/02q7hgg,,,False
/m/02q7hpp,,,False
/m/02q7jx0,,,False
/m/02q7jyr,,,False
/m/02q7k59,,,False
/m/02q7kcv,,,False
/m/02q7l91,,,False
/m/02q7lns,,,False
/m/02q7mq5,,,False
/m/02q7nhm,,,False
/m/02q7p69,,,False
/m/02q7qn2,,,False
/m/02q7s4q,,,False
/m/02q7wxb,,,False
/m/02q7z2,,,False
/m/02q86ml,,,False
/m/02q870_,,,False
/m/02q877j,,,False
/m/02q87k4,,,False
/m/02q88tc,,,False
/m/02q8_c2,,,False
/m/02q8_ln,,,False
/m/02q8d36,,,False
/m/02q8dh7,,,False
/m/02q8jdz,,,False
/m/02q8m82,,,False
/m/02q8nmf,,,False
/m/02q8tvl,,,False
/m/02q8vc2,,,False
/m/02q8xpt,,,False
/m/02q8y5m,,,False
/m/02q8yyb,,,False
/m/02q8zs4,,,False
/m/02q906l,,,False
/m/02q90qr,,,False
/m/02q919n,,,False
/m/02q91cq,,,False
/m/02q91dd,,,False
/m/02q933f,,,False
/m/02q935h,,,False
/m/02q93yx,,,False
/m/02q964r,,,False
/m/02q97xt,,,False
/m/02q98x2,,,False
/m/02q9_x2,,,False
/m/02q9clg,,,False
/m/02q9dc7,,,False
/m/02q9dnw,,,False
/m/02q9hcv,,,False
/m/02q9hpt,,,False
/m/02q9jhy,,,False
/m/02q9k68,,,False
/m/02q9kzp,,,False
/m/02q9l_0,,,False
/m/02q9nkk,,,False
/m/02q9qx5,,,False
/m/02q9ryp,,,False
/m/02q9shx,,,False
/m/02q_083,,,False
/m/02q_1y,,,False
/m/02q_2jc,,,False
/m/02q_33,,,False
/m/02q_47d,,,False
/m/02q_47r,,,False
/m/02q_4r6,,,False
/m/02q_4wb,,,False
/m/02q_61,,,False
/m/02q_935,,,False
/m/02q__s8,,,False
/m/02q__t_,,,False
/m/02q_b6,,,False
/m/02q_b9b,,,False
/m/02q_bkl,,,False
/m/02q_d23,,,False
/m/02q_fl5,,,False
/m/02q_gbl,,,False
/m/02q_ghd,,,False
/m/02q_jzt,,,False
/m/02q_k6c,,,False
/m/02q_kz3,,,False
/m/02q_lyd,,,False
/m/02q_n25,,,False
/m/02q_nbs,,,False
/m/02q_pbg,,,False
/m/02q_r9q,,,False
/m/02q_sgh,,,False
/m/02q_tv5,,,False
/m/02q_xxh,,,False
/m/02qb314,,,False
/m/02qb7_9,,,False
/m/02qb_d4,,,False
/m/02qblf_,,,False
/m/02qbmvp,,,False
/m/02qbmxr,,,False
/m/02qbn_4,,,False
/m/02qbs9q,,,False
/m/02qbsdg,,,False
/m/02qbtjk,,,False
/m/02qbvbp,,,False
/m/02qbvy7,,,False
/m/02qbwzy,,,False
/m/02qc60p,,,False
/m/02qc62r,,,False
/m/02qc9nx,,,False
/m/02qc_yc,,,False
/m/02qcb0l,,,False
/m/02qcfy1,,,False
/m/02qch7s,,,False
/m/02qck3r,,,False
/m/02qck4f,,,False
/m/02qcp6x,,,False
/m/02qcp_0,,,False
/m/02qcpqs,,,False
/m/02qcpzb,,,False
/m/02qcrwm,,,False
/m/02qcsh6,,,False
/m/02qczjp,,,False
/m/02qd2vx,,,False
/m/02qd3_p,,,False
/m/02qd3z_,,,False
/m/02qd4cc,,,False
/m/02qd6mx,,,False
/m/02qd70z,,,False
/m/02qd7l7,,,False
/m/02qd7t3,,,False
/m/02qd_8x,,,False
/m/02qdc43,,,False
/m/02qdc5h,,,False
/m/02qdcrq,,,False
/m/02qdd9n,,,False
/m/02qddgt,,,False
/m/02qdfvc,,,False
/m/02qdg7f,,,False
/m/02qdgcx,,,False
/m/02qdnpp,,,False
/m/02qdqlm,,,False
/m/02qdvk7,,,False
/m/02qdxn9,,,False
/m/02qdycb,,,False
/m/02qf277,,,False
/m/02qf48n,,,False
/m/02qf4fg,,,False
/m/02qf59j,,,False
/m/02qf7s7,,,False
/m/02qf7t8,,,False
/m/02qfbfx,,,False
/m/02qfbtl,,,False
/m/02qfbwn,,,False
/m/02qffb8,,,False
/m/02qfhb,,,False
/m/02qfhng,,,False
/m/02qfkfh,,,False
/m/02qfkr3,,,False
/m/02qflgv,,,False
/m/02qfm58,,,False
/m/02qfmrh,,,False
/m/02qfn8p,,,False
/m/02qfs_d,,,False
/m/02qfsj8,,,False
/m/02qftrx,,,False
/m/02qftvr,,,False
/m/02qfvjr,,,False
/m/02qfvmh,,,False
/m/02qfx7b,,,False
/m/02qfxb2,,,False
/m/02qfxbf,,,False
/m/02qfy2h,,,False
/m/02qg1lt,,,False
/m/02qg70d,,,False
/m/02qg7nc,,,False
/m/02qgcbb,,,False
/m/02qgcgg,,,False
/m/02qgcly,,,False
/m/02qgdlx,,,False
/m/02qgdmy,,,False
/m/02qgdvg,,,False
/m/02qgfvs,,,False
/m/02qgj6h,,,False
/m/02qgknx,,,False
/m/02qglf9,,,False
/m/02qgnp4,,,False
/m/02qgq_z,,,False
/m/02qgqt,ACTOR IN A LEADING ROLE,Acting,True
/m/02qgqt,ACTOR IN A SUPPORTING ROLE,Acting,False
/m/02qgqt,ACTOR IN A SUPPORTING ROLE,Acting,False
/m/02qgqt,ACTOR IN A SUPPORTING ROLE,Acting,False
/m/02qgr9y,,,False
/m/02qgrcn,,,False
/m/02qgrjt,,,False
/m/02qgsjt,,,False
/m/02qgx20,,,False
/m/02qgxcn,,,False
/m/02qgyf1,,,False
/m/02qgyw4,,,False
/m/02qgz42,,,False
/m/02qgz5t,,,False
/m/02qgz97,,,False
/m/02qh0cl,,,False
/m/02qh161,,,False
/m/02qh183,,,False
/m/02qh1cx,,,False
/m/02qh1zt,,,False
/m/02qh26,,,False
/m/02qh26c,,,False
/m/02qh2bh,,,False
/m/02qh3c4,,,False
/m/02qh4k9,,,False
/m/02qh50f,,,False
/m/02qh53w,,,False
/m/02qh56m,,,False
/m/02qh579,,,False
/m/02qh590,,,False
/m/02qh5b1,,,False
/m/02qh5h6,,,False
/m/02qh8q1,,,False
/m/02qh92s,,,False
/m/02qh98m,,,False
/m/02qh9hx,,,False
/m/02qh9tw,,,False
/m/02qh_6p,,,False
/m/02qh_rj,,,False
/m/02qhbst,,,False
/m/02qhc22,,,False
/m/02qhd0b,,,False
/m/02qhg7v,,,False
/m/02qhgg0,,,False
/m/02qhh6h,,,False
/m/02qhm3,ACTRESS IN A SUPPORTING ROLE,Acting,True
/m/02qhm39,,,False
/m/02qhm7f,,,False
/m/02qhmq8,,,False
/m/02qhmtq,,,False
/m/02qhnq8,,,False
/m/02qhrg,,,False
/m/02qhrpj,,,False
/m/02qhs62,,,False
/m/02qhtsz,,,False
/m/02qhtzg,,,False
/m/02qhvqj,,,False
/m/02qhw1w,,,False
/m/02qhwzd,,,False
/m/02qhx0g,,,False
/m/02qhxwm,,,False
/m/02qhy7_,,,False
/m/02qj31,,,False
/m/02qj53l,,,False
/m/02qj61v,,,False
/m/02qj66_,,,False
/m/02qj69d,,,False
/m/02qj6bs,,,False
/m/02qj6mc,,,False
/m/02qj8tv,,,False
/m/02qj99p,,,False
/m/02qj_wq,,,False
/m/02qjbk7,,,False
/m/02qjbym,,,False
/m/02qjc22,,,False
/m/02qjcdd,,,False
/m/02qjcpp,,,False
/m/02qjcvv,,,False
/m/02qjd3f,,,False
/m/02qjg4s,,,False
/m/02qjh96,,,False
/m/02qjhhd,,,False
/m/02qjj7,,,False
/m/02qjkcy,,,False
/m/02qjlqm,,,False
/m/02qjmvq,,,False
/m/02qjn_q,,,False
/m/02qjny9,,,False
/m/02qjq77,,,False
/m/02qjszm,,,False
/m/02qjw63,,,False
/m/02qjw8j,,,False
/m/02qjwq_,,,False
/m/02qjygb,,,False
/m/02qjz1l,,,False
/m/02qjz2m,,,False
/m/02qjz5c,,,False
/m/02qjzg_,,,False
/m/02qk03m,,,False
/m/02qk06q,,,False
/m/02qk0zt,,,False
/m/02qk1qw,,,False
/m/02qk1wb,,,False
/m/02qk20v,,,False
/m/02qk2pv,,,False
/m/02qk3l0,,,False
/m/02qk4pf,,,False
/m/02qk58b,,,False
/m/02qk88z,,,False
/m/02qk8h,,,False
/m/02qkdcf,,,False
/m/02qkfqr,,,False
/m/02qkj4j,,,False
/m/02qkkrd,,,False
/m/02qkkyy,,,False
/m/02qkl8l,,,False
/m/02qkm1b,,,False
/m/02qkmv_,,,False
/m/02qkps7,,,False
/m/02qkwh4,,,False
/m/02qkysn,,,False
/m/02qkz83,,,False
/m/02qkzs8,,,False
/m/02ql0ph,,,False
/m/02ql0sy,,,False
/m/02ql1bt,,,False
/m/02ql22w,,,False
/m/02ql28q,,,False
/m/02ql2k_,,,False
/m/02ql35y,,,False
/m/02ql3wz,,,False
/m/02ql563,,,False
/m/02ql5wf,,,False
/m/02ql6vq,,,False
/m/02ql772,,,False
/m/02ql7sm,,,False
/m/02ql84n,,,False
/m/02ql9r5,,,False
/m/02ql9wn,,,False
/m/02ql_5g,,,False
/m/02ql_ms,,,False
/m/02qlb8f,,,False
/m/02qlc70,,,False
/m/02qlgn4,,,False
/m/02qlgqk,,,False
/m/02qlkn1,,,False
/m/02qln90,,,False
/m/02qlpgv,,,False
/m/02qlq5j,,,False
/m/02qlq9n,,,False
/m/02qlqg3,,,False
/m/02qlvxk,,,False
/m/02qlw_9,,,False
/m/02qlwp_,,,False
/m/02qm00,,,False
/m/02qm08d,,,False
/m/02qm0l0,,,False
/m/02qm30f,,,False
/m/02qm4df,,,False
/m/02qm4qd,,,False
/m/02qm5zp,,,False
/m/02qm7hx,,,False
/m/02qm86y,,,False
/m/02qm8lz,,,False
/m/02qm944,,,False
/m/02qm9_n,ACTOR IN A SUPPORTING ROLE,Acting,False
/m/02qm9ss,,,False
/m/02qmfgb,,,False
/m/02qmg1y,,,False
/m/02qmg3n,,,False
/m/02qmglb,,,False
/m/02qmgqt,,,False
/m/02qmjgh,,,False
/m/02qmlxy,,,False
/m/02qmn3h,,,False
/m/02qmp77,,,False
/m/02qmph4,,,False
/m/02qmpkk,,,False
/m/02qmq4g,,,False
/m/02qmsp8,,,False
/m/02qmsq9,,,False
/m/02qmvsp,,,False
/m/02qmw8v,,,False
/m/02qmxmt,,,False
/m/02qmzbt,,,False
/m/02qn03x,,,False
/m/02qn4z,,,False
/m/02qn72t,,,False
/m/02qn7gv,,,False
/m/02qn87l,,,False
/m/02qnbh2,,,False
/m/02qnbkv,,,False
/m/02qnbxw,,,False
/m/02qnd4s,,,False
/m/02qndlj,,,False
/m/02qndq9,,,False
/m/02qndtd,,,False
/m/02qnfh1,,,False
/m/02qnhtn,,,False
/m/02qnj9h,,,False
/m/02qnjvb,,,False
/m/02qnk5c,,,False
/m/02qnrss,,,False
/m/02qns4t,,,False
/m/02qny2z,,,False
/m/02qnycx,,,False
/m/02qnyr7,,,False
/m/02qnywq,,,False
/m/02qnzgm,,,False
/m/02qnzjb,,,False
/m/02qnzmf,,,False
/m/02qp1j8,,,False
/m/02qp5_8,,,False
/m/02qp61p,,,False
/m/02qpbv9,,,False
/m/02qpbzf,,,False
/m/02qpfnc,,,False
/m/02qpk31,,,False
/m/02qpmd_,,,False
/m/02qpnfs,,,False
/m/02qpq3r,,,False
/m/02qpqmz,,,False
/m/02qps7r,,,False
/m/02qpsms,,,False
/m/02qptzd,,,False
/m/02qpvjm,,,False
/m/02qpw68,,,False
/m/02qpwvy,,,False
/m/02qpy5r,,,False
/m/02qpy7t,,,False
/m/02qpzr7,,,False
/m/02qq13k,,,False
/m/02qq1fj,,,False
/m/02qq1g6,,,False
/m/02qq4h5,,,False
/m/02qq68,,,False
/m/02qq8mb,,,False
/m/02qq9wy,,,False
/m/02qq_ww,,,False
/m/02qqbx1,,,False
/m/02qqd93,,,False
/m/02qqfs6,,,False
/m/02qqgfs,,,False
/m/02qqmdq,,,False
/m/02qqs2_,,,False
/m/02qqvgq,,,False
/m/02qqw3p,,,False
/m/02qqzlz,,,False
/m/02qr0yd,,,False
/m/02qr4nb,,,False
/m/02qr8x3,,,False
/m/02qrfmd,,,False
/m/02qrj7m,,,False
/m/02qrkqq,,,False
/m/02qrl_0,,,False
/m/02qrmwk,,,False
/m/02qrn33,,,False
/m/02qrq5t,,,False
/m/02qrtbn,,,False
/m/02qrvjt,,,False
/m/02qrvx4,,,False
/m/02qrwvs,,,False
/m/02qrxby,,,False
/m/02qry0l,,,False
/m/02qrzfv,,,False
/m/02qrzv6,,,False
/m/02qs12f,,,False
/m/02qs14v,,,False
/m/02qs2hg,,,False
/m/02qs46g,,,False
/m/02qs5cm,,,False
/m/02qs8bw,,,False
/m/02qs8zh,,,False
/m/02qs_bs,,,False
/m/02qs_hl,,,False
/m/02qsbjv,,,False
/m/02qsg3n,,,False
/m/02qsgnh,,,False
/m/02qsjw_,,,False
/m/02qsk8c,,,False
/m/02qskql,,,False
/m/02qsl28,,,False
/m/02qslvc,,,False
/m/02qsmdl,,,False
/m/02qsmys,,,False
/m/02qsn5b,,,False
/m/02qsp2k,,,False
/m/02qsq80,,,False
/m/02qsr1g,,,False
/m/02qsr8p,,,False
/m/02qsrps,,,False
/m/02qsrr4,,,False
/m/02qsy5t,,,False
/m/02qt07_,,,False
/m/02qt0b,,,False
/m/02qt0k8,,,False
/m/02qt1nb,,,False
/m/02qt1yz,,,False
/m/02qt2__,,,False
/m/02qt5vw,,,False
/m/02qt6nh,,,False
/m/02qt7pw,,,False
/m/02qtcrt,,,False
/m/02qtgwj,,,False
/m/02qth1c,,,False
/m/02qth32,,,False
/m/02qth6j,,,False
/m/02qtk76,,,False
/m/02qtkds,,,False
/m/02qtpgr,,,False
/m/02qtr4d,,,False
/m/02qtsq_,,,False
/m/02qtt2b,,,False
/m/02qtw4b,,,False
/m/02qtx4_,,,False
/m/02qtx5p,,,False
/m/02qtywd,,,False
/m/02qv23m,,,False
/m/02qv3l,,,False
/m/02qv5xs,,,False
/m/02qv6b5,,,False
/m/02qv816,ACTRESS IN A LEADING ROLE,Acting,False
/m/02qv98t,,,False
/m/02qv9l2,,,False
/m/02qv_37,,,False
/m/02qv_pv,,,False
/m/02qv_sl,,,False
/m/02qvhbb,,,False
/m/02qvhrd,,,False
/m/02qvk4f,,,False
/m/02qvmw4,,,False
/m/02qvr61,,,False
/m/02qvtbg,,,False
/m/02qvz5x,,,False
/m/02qvzr2,,,False
/m/02qvzwk,,,False
/m/02qw026,,,False
/m/02qw0cv,,,False
/m/02qw0md,,,False
/m/02qw0sk,,,False
/m/02qw0sx,,,False
/m/02qw1fz,,,False
/m/02qw1mk,,,False
/m/02qw1wt,,,False
/m/02qw252,,,False
/m/02qw2xb,,,False
/m/02qw4x9,,,False
/m/02qw9dj,,,False
/m/02qwd9w,,,False
/m/02qwh87,,,False
/m/02qwk52,,,False
/m/02qwlkv,,,False
/m/02qwqr0,,,False
/m/02qwrwc,,,False
/m/02qws3z,,,False
/m/02qws8s,,,False
/m/02qwywl,,,False
/m/02qx1nt,,,False
/m/02qx5h,ACTOR IN A SUPPORTING ROLE,Acting,False
/m/02qx69,,,False
/m/02qx73j,,,False
/m/02qx8g,,,False
/m/02qx9d2,,,False
/m/02qxb1r,,,False
/m/02qxc5h,,,False
/m/02qxcw4,,,False
/m/02qxf5f,,,False
/m/02qxk3z,,,False
/m/02qxkkq,,,False
/m/02qxp2p,,,False
/m/02qxrlf,,,False
/m/02qxsy8,,,False
/m/02qxx5n,,,False
/m/02qxygk,,,False
/m/02qxyrh,,,False
/m/02qxyzq,,,False
/m/02qxzcs,,,False
/m/02qxzl_,,,False
/m/02qy2gb,,,False
/m/02qy2ql,,,False
/m/02qy3py,,,False
/m/02qy44f,,,False
/m/02qy4lw,,,False
/m/02qy58j,,,False
/m/02qy5p8,,,False
/m/02qy80y,,,False
/m/02qy84q,,,False
/m/02qy851,,,False
/m/02qy8fn,,,False
/m/02qy9_2,,,False
/m/02qy9sj,,,False
/m/02qyb8q,,,False
/m/02qyhbn,,,False
/m/02qyj9l,,,False
/m/02qyl4t,,,False
/m/02qylb9,,,False
/m/02qylxx,,,False
/m/02qyp1n,,,False
/m/02qyp_7,,,False
/m/02qyq_6,,,False
/m/02qyrj1,,,False
/m/02qytnq,,,False
/m/02qz347,,,False
/m/02qz38q,,,False
/m/02qz4cs,,,False
/m/02qz4gj,,,False
/m/02qz4p1,,,False
/m/02qz71d,,,False
/m/02qz__5,,,False
/m/02qz_ql,,,False
/m/02qzf40,,,False
/m/02qzf9w,,,False
/m/02qzk69,,,False
/m/02qzlct,,,False
/m/02qzpbk,ACTRESS IN A SUPPORTING ROLE,Acting,False
/m/02qzpbk,ACTRESS IN A LEADING ROLE,Acting,False
/m/02qzpbk,ACTRESS IN A LEADING ROLE,Acting,False
/m/02qzpbk,ACTRESS IN A LEADING ROLE,Acting,False
/m/02qzprz,,,False
/m/02qzw,,,False
/m/02qzxz7,,,False
/m/02qzy2c,,,False
/m/02qzyw3,,,False
/m/02qzyyj,,,False
/m/02qzzy4,,,False
/m/02r0071,,,False
/m/02r01lz,,,False
/m/02r01t4,,,False
/m/02r029n,,,False
/m/02r02gt,,,False
/m/02r03f1,,,False
/m/02r03n8,,,False
/m/02r05q9,,,False
/m/02r06hf,,,False
/m/02r06vs,,,False
/m/02r076g,,,False
/m/02r086s,,,False
